"country_code","state_code","name","postcode"
"AU","NSW","St Johns","2770"
"AU","NSW","Roseville","2069"
"AU","NSW","Gangat","2422"
"AU","NSW","Rosebrook","2320"
"AU","NT","Numbulwar Community","0852"
"AU","NSW","Fountaindale","2259"
"AU","QLD","Yaraka","4702"
"AU","VIC","Lethbridge","2770"
"AU","WA","Boodarockin","6423"
"AU","NSW","Arthurville","2820"
"AU","QLD","Burrum","4659"
"AU","SA","Cadney Park","5723"
"AU","NSW","Austral Eden","2440"
"AU","NSW","Premer","2381"
"AU","WA","Culbin","6391"
"AU","SA","Port Pirie","5540"
"AU","NSW","Warnervale","2259"
"AU","VIC","Buckrabanyule","3525"
"AU","VIC","Meadow Heights","3048"
"AU","VIC","Dendy","3186"
"AE","DUB","Palm Dubai",""
"AU","WA","Joondanna","6060"
"AU","VIC","Clematis","3782"
"AU","VIC","Gorae","3305"
"AU","NSW","Nymboida","2460"
"AU","VIC","Cambrian Hill","3352"
"AU","NSW","Marrangaroo","2790"
"AU","QLD","Lakes Creek","4701"
"AU","QLD","Hillcrest","4118"
"AU","SA","St Peters","5069"
"AU","NSW","Dyraaba Creek","2470"
"AU","WA","Yarding","6418"
"AU","QLD","Cryna","4285"
"AU","QLD","Boyne Island","4680"
"AU","QLD","Cannon Valley","4800"
"AU","NSW","Kurrajong","2758"
"AU","WA","Beenong","6353"
"AU","SA","Redwood Park","5097"
"AU","NSW","Morisset Park","2264"
"AU","NSW","Pejar","2583"
"AU","NSW","Brooklet","2479"
"AU","VIC","Patterson Lakes","3197"
"AU","NSW","Nyngan","2825"
"AU","SA","Lobethal","5241"
"AU","QLD","Rainbow Beach","4581"
"AU","VIC","Bangerang","3393"
"AU","NSW","Nattai River","2570"
"AU","WA","Ellenbrook","6069"
"AU","VIC","Seaspray","3851"
"AU","NSW","Jembaicumbene","2622"
"AU","WA","Gledhow","6330"
"AU","WA","Culham","6566"
"AU","QLD","Kuttabul","4741"
"AU","WA","Alfred Cove","6154"
"AU","SA","Flagstaff Hill","5159"
"AU","VIC","Aubrey","3393"
"AU","VIC","Nar Nar Goon","3812"
"AU","VIC","Eberys","3462"
"AU","VIC","Mount Egerton","3345"
"AU","QLD","Sheldon","4157"
"AU","VIC","Burwood","3125"
"AU","VIC","Alexandra","3714"
"AU","VIC","Kangaroo Flat","2486"
"AU","VIC","Allambee","3823"
"AU","WA","Koolyanobbing","6427"
"AU","VIC","Braybrook","3019"
"AU","WA","Karawara","6152"
"AU","WA","O'Connor","6163"
"AU","QLD","Ingleside","2101"
"AU","VIC","Murra Warra","3401"
"AU","SA","Forestville","5035"
"AU","WA","Highgate","6003"
"AU","SA","Bolivar","5110"
"AU","VIC","Wedderburn Junction","3518"
"AU","NSW","Charbon","2848"
"AU","TAS","Targa","7259"
"AU","WA","Ewington","6225"
"AU","VIC","Nelsons Hill","3136"
"AU","VIC","Niddrie","3042"
"AU","QLD","Elgin Vale","4615"
"AU","SA","Elizabeth Downs","5113"
"AU","TAS","Koonya","7187"
"AU","NSW","Tomerong","2540"
"AU","VIC","Creek View","3558"
"AU","WA","Peppermint Grove Beach","6271"
"AU","NSW","Wallabi Point","2430"
"AU","WA","Carabooda","6033"
"AU","TAS","Mowbray Heights","7248"
"AU","NSW","Tabbimoble","2472"
"AU","WA","Millendon","6056"
"AU","NSW","Cassilis","2329"
"AU","VIC","Brighton North","3186"
"AU","VIC","Kialla Lakes","3631"
"AU","VIC","Benambra","3900"
"AU","VIC","Archies Creek","3995"
"AU","VIC","Mitcham","3132"
"AU","WA","Bullock Hills","6317"
"AU","NSW","Tintenbar","2480"
"AU","VIC","Panton Hill","3759"
"AU","NSW","Ryan","2658"
"AU","ACT","Tuggeranong","2900"
"AU","NSW","Willawarrin","2440"
"AU","QLD","Seisia","4876"
"AU","NT","Sanderson","0812"
"AU","WA","Prevelly Park","6284"
"AU","SA","Thebarton","5031"
"AU","VIC","Lockwood South","3551"
"AU","NSW","Undercliffe","2206"
"AU","VIC","Bemm River","3889"
"AU","VIC","Boundary Bend","3599"
"AU","VIC","Ellinbank","3821"
"AU","NSW","Bangalow","2479"
"AU","NSW","Cromer","2099"
"AU","VIC","Duverney","3323"
"AU","VIC","Cannons Creek","3977"
"AU","NSW","Shellharbour","2529"
"AU","VIC","Seaholme","3018"
"AU","NSW","Caragabal","2810"
"AU","SA","Murray Town","5481"
"AU","VIC","Bahgallah","3312"
"AU","NSW","Cooyal","2850"
"AU","NSW","Glen Elgin","2370"
"AU","WA","Rockingham Beach","6969"
"AU","WA","Jurien","6516"
"AU","NSW","Copmanhurst","2460"
"AU","SA","Walker Flat","5238"
"AU","ACT","Belconnen","2616"
"AU","WA","Mundijong","6123"
"AU","QLD","Boyland","4275"
"AU","VIC","Woorinen","3589"
"AU","NSW","Bonnells Bay","2264"
"AU","NSW","Hanworth","2580"
"AU","VIC","Frankston","3199"
"AU","SA","Lameroo","5302"
"AU","QLD","Flinders View","4305"
"AU","TAS","Southport","7109"
"AU","SA","Witchelina","5731"
"AU","NSW","Mount Saint Thomas","2500"
"AU","VIC","Campbelltown","3364"
"AU","VIC","Mount Evelyn","3796"
"AU","NSW","Yarra","2580"
"AU","TAS","Oldina","7325"
"AU","NSW","Wittitrin","2440"
"AU","QLD","Helidon","4344"
"AU","VIC","Clifton Creek","3875"
"AU","VIC","Curdie Vale","3268"
"AU","NSW","Nacurrie","2734"
"AU","VIC","Lemnos","3631"
"AU","NSW","Glenthorne","2430"
"AU","NSW","Wowagin","2580"
"AU","VIC","Warrayure","3301"
"AU","QLD","Eton","4741"
"AU","NSW","Martindale","2328"
"AU","WA","Ravenswood","6208"
"AU","SA","Coorong, the","5264"
"AU","NSW","Mount Thorley","2330"
"AU","NSW","Cumborah","2832"
"AU","NSW","Wyong","2259"
"AU","QLD","Tannum Sands","4680"
"AU","NSW","Blackheath","2785"
"AU","VIC","Scotsburn","3352"
"AU","NSW","Berrigan","2712"
"AU","SA","Windsor Gardens","5087"
"AU","NSW","Canowindra","2804"
"AU","VIC","Eurobin","3739"
"AU","SA","Yankalilla","5203"
"AU","TAS","Trevallyn","7250"
"AU","QLD","Morayfield","4506"
"AU","QLD","Doomben","4007"
"AU","NSW","Huonbrook","2482"
"AU","WA","Nalya","6306"
"AU","VIC","Moyston","3377"
"AU","NSW","Huskisson","2540"
"AU","NSW","Gol Gol","2738"
"AU","NSW","Hebel","4486"
"AU","NT","Cullen Bay",""
"AU","TAS","Hawley Beach","7307"
"AU","NSW","Braemar","2575"
"AU","NSW","Grassy Head","2441"
"AU","VIC","Dreeite","3249"
"AU","NSW","Matong","2652"
"AU","NT","Woodroffe","0830"
"AU","VIC","Springfield","2250"
"AU","QLD","Mackay Harbour","4740"
"AU","NSW","Copacabana","2251"
"AU","QLD","Cluden","4811"
"AU","WA","Leinster","6437"
"AU","QLD","Wynnum Central","4178"
"AU","WA","Boolading","6392"
"AU","QLD","Lake Clarendon","4343"
"AU","WA","Goomarin","6415"
"AU","NSW","Bow Creek","2839"
"AU","NSW","Lake Cathie","2445"
"AU","WA","Ocean Reef","6027"
"AU","VIC","Cundare","3251"
"AU","VIC","Moonlight Flat","3450"
"AU","NSW","Dudley","2290"
"AU","NSW","Tamban","2441"
"AU","NSW","Middle Head","2088"
"AU","WA","Wedgefield","6721"
"AU","QLD","Cypress Gardens","4218"
"AU","SA","Mount Gambier East","5290"
"AU","WA","Yoting","6383"
"AU","VIC","Waubra Junction","3350"
"AU","NSW","Sans Souci","2219"
"AU","NSW","Knoxs Valley","2632"
"AU","NSW","Shannon Vale","2370"
"AU","VIC","Nunga","3490"
"AU","QLD","Stretton","4116"
"AU","QLD","Golden Beach","4551"
"AU","VIC","Macks Creek","3971"
"AU","VIC","Osbornes Flat","3749"
"AU","VIC","Mount Mercer","3357"
"AU","VIC","Runnymede","3559"
"AU","VIC","Gunyah Gunyah","3870"
"AU","WA","Barberton","6510"
"AU","VIC","Koonwarra","3954"
"AU","QLD","Memerambi","4610"
"AU","WA","Brookhampton","6239"
"AU","VIC","Carrajung","3844"
"AU","WA","Wadderin","6369"
"AU","WA","Oakbella","6532"
"AU","WA","Balingup","6253"
"AU","VIC","Bellbird Creek","3889"
"AU","NSW","Raglan","2795"
"AU","NSW","East Killara","2071"
"AU","NSW","Spring Ridge","2343"
"AU","NT","Edith River","0852"
"AU","SA","Hamley Bridge","5401"
"AU","VIC","Sunset","3506"
"AU","NSW","Nerrigundah","2545"
"AU","NSW","North Arm Cove","2324"
"AU","WA","West Perth","6005"
"AU","NSW","Burrier","2540"
"AU","NSW","Lambton","2299"
"AU","NSW","Mountain View","2460"
"AU","VIC","Langi Logan","3377"
"AU","VIC","Bandianna","3691"
"AU","NSW","Martins Creek","2420"
"AU","VIC","Metcalfe","3448"
"AU","VIC","Shirley","3373"
"AU","VIC","Nelson","3292"
"AU","VIC","Lower Brunswick","3056"
"AU","NSW","Sodwalls","2790"
"AU","NSW","Tabbita","2652"
"AU","TAS","Crabtree","7109"
"AU","VIC","Corryong","3707"
"AU","NSW","Maitland","2320"
"AU","NSW","Bannaby","2580"
"AU","VIC","Wyeebo","3700"
"AU","WA","Torbay","6330"
"AU","NSW","Crystal Creek","2484"
"AU","NSW","Darlington Point","2706"
"AU","WA","Bejoording","6566"
"AU","NSW","Bumberry","2870"
"AU","VIC","Selby","3159"
"AU","NSW","Boydtown","2551"
"AU","NSW","Mount Victoria","2786"
"AU","SA","Borrika","5309"
"AU","VIC","Steiglitz","3331"
"AU","NSW","Ryhope","2283"
"AU","TAS","Flowery Gully","7270"
"AU","VIC","Aireys Inlet","3221"
"AU","VIC","Miga Lake","3401"
"AU","SA","Marananga","5355"
"AU","NSW","Burwood North","2134"
"AU","WA","Hilton","6163"
"AU","VIC","Sandmount","3640"
"AU","QLD","Helensvale","4212"
"AU","VIC","Newtown","3220"
"AU","NSW","Currawarna","2650"
"AU","NSW","Lansdowne","2430"
"AU","WA","Badgingarra","6521"
"AU","SA","Darke Peak","5642"
"AU","SA","Rosslyn Park","5072"
"AU","TAS","Ranga","7255"
"AU","NSW","Potts Point","2011"
"AU","NSW","Rushcutters Bay","2011"
"AU","NSW","Wonboyn Lake","2551"
"AU","WA","Scaddan","6447"
"AU","NSW","Baan Baa","2390"
"AU","VIC","Kinkuna","3130"
"AU","WA","White Gum Valley","6162"
"AU","NSW","Yango","2325"
"AU","VIC","Peppers Plains","3393"
"AU","WA","Wellington Mill","6236"
"AU","QLD","Jaggan","4885"
"AU","SA","Goolwa North","5214"
"AU","NSW","Carss Park","2221"
"AU","VIC","Sebastian","3556"
"AU","NSW","Lemongrove","2750"
"AU","NSW","Underbank","2420"
"AU","QLD","Buchan Point","4879"
"AU","VIC","Moyhu","3732"
"AU","NSW","Ruthven","2480"
"AU","VIC","Maldon","3463"
"AU","WA","Riverton","6148"
"AU","QLD","Torbanlea","4662"
"AU","ACT","Latham","2615"
"AU","VIC","Fawcett","3714"
"AU","WA","Bluff Point","6530"
"AU","NSW","Merrygoen","2831"
"AU","VIC","Cramenton","3549"
"AU","NSW","Savernake","2646"
"AU","NSW","Woronora","2232"
"AU","NSW","Sanctuary Point","2540"
"AU","VIC","Norlane","3214"
"AU","VIC","Darnum","3822"
"AU","VIC","Major Plains","3725"
"AU","QLD","Lota","4179"
"AU","VIC","Edgecombe","3444"
"AU","ACT","Uriarra","2611"
"AU","NSW","Willmot","2770"
"AU","VIC","Connewirricoo","3315"
"AU","NSW","Yearinan","2357"
"AU","QLD","Ravenswood","4816"
"AU","NSW","Clothiers Creek","2484"
"AU","NT","Avon Downs","0862"
"AU","NSW","Stroud","2425"
"AU","QLD","Limevale","4384"
"AU","SA","Aldinga","5173"
"AU","TAS","Malbina","7140"
"AU","NSW","Double Bay","2028"
"AU","NSW","Leumeah","2560"
"AU","VIC","Fernbank","3864"
"AU","VIC","Mumblin","3265"
"AU","NSW","Castle Cove","2069"
"AU","VIC","Templestowe Heights","3107"
"AU","SA","Hope Forest","5172"
"AU","NSW","East Tamworth",""
"NZ","NI","Mangaweka",""
"AU","NSW","Berremangra","2582"
"AU","VIC","Birregurra","3242"
"AU","QLD","Hoya","4310"
"AU","SA","Haslam","5680"
"AU","NSW","Cordeaux Heights","2526"
"AU","NSW","Oura","2650"
"AU","VIC","Travancore","3032"
"AU","SA","Park Holme","5043"
"AU","SA","Pine Point","5571"
"AU","VIC","Little Hampton","3458"
"NZ","SI","Twizel",""
"AU","NSW","Weemelah","2407"
"AU","QLD","Cloncurry","4824"
"AU","VIC","Elgar Park","3127"
"AU","VIC","Jan Juc","3228"
"AU","VIC","Birchip","3483"
"AU","VIC","Redbank","3478"
"AU","TAS","Risdon Vale","7016"
"AU","VIC","Gladstone Park","3043"
"AU","WA","Warwick","6024"
"AU","VIC","Tresco West","3584"
"AU","NSW","Hornsby Heights","2077"
"AU","VIC","Willowbank","3678"
"AU","QLD","Burrum Heads","4659"
"AU","NSW","Thirroul","2515"
"AU","NSW","Cammeray","2062"
"AU","NSW","Loomberah","2340"
"AU","NSW","Aberfoyle","2350"
"AU","NSW","Padstow Heights","2211"
"AU","QLD","Bungundarra","4703"
"AU","NSW","Welby","2575"
"AU","NSW","Perekerten","2733"
"AU","VIC","Buangor","3375"
"AU","SA","Glenelg","5045"
"AU","NSW","Candelo","2550"
"AU","NSW","Nords Wharf","2301"
"AU","NSW","Moruya North","2537"
"AU","ACT","Top Naas","2620"
"AU","WA","Noongaar","6424"
"AU","VIC","Freshwater Creek","3216"
"AU","NSW","Menangle Park","2563"
"AU","NSW","Springdale","2666"
"AU","VIC","Beetoomba","3691"
"AU","VIC","Wharparilla","3564"
"AU","SA","Gilles Plains","5086"
"AU","TAS","Tomahawk","7262"
"AU","NSW","Singleton Heights","2330"
"AU","NSW","St Marys","2760"
"AU","VIC","Blowhard","3352"
"AU","SA","Coonalpyn","5265"
"AU","VIC","Britannia Creek","3797"
"AU","VIC","Portland North","3305"
"AU","NSW","Skillion Flat","2440"
"AU","NSW","Bluff Rock","2372"
"AU","NSW","Burrawang","2577"
"AU","VIC","Frankston East","3199"
"AU","QLD","Boondall Heights","4034"
"AU","VIC","Claremont","3732"
"AU","TAS","Luina","7321"
"AU","WA","Kojonup","6395"
"AU","VIC","Lima","3673"
"AU","NT","Litchfield National Park","0"
"AU","VIC","Glenfyne","3266"
"AU","NSW","Coutts Crossing","2460"
"AU","SA","Crafers","5152"
"AU","VIC","Hansonville","3675"
"AU","QLD","Sinnamon Park","4073"
"AU","QLD","Boolburra","4702"
"AU","VIC","Norlane West","3214"
"AU","NSW","Mascot","2020"
"AU","TAS","Hillcrest","7320"
"AU","VIC","Tanti Park","3931"
"AU","VIC","Coolaroo","3048"
"AU","SA","Tarlee","5411"
"AU","VIC","Strathlea","3364"
"AU","VIC","Benjeroop","3579"
"AU","NT","Umbakumba Community","0822"
"AU","VIC","Black Lead","3357"
"AU","NSW","Stanhope Gardens","2768"
"AU","NSW","Busby","2168"
"AU","VIC","Strathdownie","3312"
"AU","VIC","Bennison","3960"
"AU","NSW","Piallamore","2340"
"AU","QLD","Kingsthorpe","4400"
"AU","VIC","Chiltern","3683"
"AU","QLD","Mundingburra","4812"
"AU","VIC","Pascoe Vale South","3044"
"AU","VIC","Timbertop","3722"
"AU","QLD","Mount Marshall","4370"
"AU","NSW","Speewa Island","3585"
"AU","NSW","Abermain","2326"
"AU","WA","Roleystone","6111"
"AU","SA","Long Plains","5501"
"AU","QLD","Nonda","4822"
"AU","NSW","Elands","2429"
"AU","VIC","Auburn South","3122"
"AU","NSW","Pelton","2325"
"AU","QLD","Ellen Grove","4078"
"AU","ACT","Taylor","2913"
"AU","NSW","Carrowbrook","2330"
"AU","QLD","Dalrymple Heights","4757"
"AU","VIC","Yanakie","3960"
"AU","NSW","Mummulgum","2469"
"AU","VIC","Raymond Island","3880"
"AU","NSW","Larbertouche","3816"
"AU","NSW","Mayfield East","2304"
"AU","TAS","Preservation Bay","7316"
"NZ","SI","Kaikoura South",""
"AU","NSW","Berkeley Vale","2259"
"AU","WA","Karloo","6530"
"AU","TAS","Rose Bay","7015"
"AU","NSW","Bexley North","2207"
"AU","ACT","Higgins","2615"
"AU","NSW","Fish River","2581"
"AU","NSW","Kooragang","2304"
"AU","NSW","Bendeela","2577"
"AU","NSW","Ellalong","2325"
"AU","TAS","Stowport","7321"
"AU","NSW","Fifield","2875"
"AU","VIC","Bridgewater On Loddon","3516"
"AU","VIC","Millbrook","3352"
"AU","VIC","Natte Yallock","3465"
"AU","ACT","Oaks Estate","2620"
"AU","QLD","Bald Knob","4552"
"AU","WA","Youanmi","6638"
"AU","NSW","Mulbring","2323"
"AU","NSW","Turondale","2795"
"AU","NSW","Windale","2306"
"AU","NSW","Milton","2538"
"AU","WA","Haig","6434"
"AU","QLD","Mackay North","4740"
"AU","SA","Fulham","5024"
"AU","VIC","Lyonville","3461"
"AU","VIC","North Shore","3214"
"AU","VIC","Wooreen","3953"
"AU","WA","Hines Hill","6413"
"AU","VIC","Narracan","3824"
"AU","NSW","Oxley Vale","2340"
"AU","WA","Wilgoyne","6479"
"AU","VIC","Narraport","3483"
"AU","ACT","Cook","2614"
"AU","VIC","Northland Centre","3072"
"AU","NSW","Taylors Point","2107"
"AU","WA","Paynes Find","6612"
"AU","VIC","Yan Yean","3755"
"AU","NSW","Bellawongarah","2535"
"AU","VIC","Rickett Marsh","3243"
"AU","WA","Newlands","6251"
"AU","VIC","Joel South","3381"
"AU","SA","Clovelly Park","5042"
"AU","NSW","Doyles Creek","2230"
"AU","TAS","English Town","7212"
"AU","VIC","Dewhurst","3808"
"AU","SA","Napperby","5540"
"AU","VIC","Campbells Bridge","3381"
"AU","NSW","South Grafton","2461"
"AU","WA","Dirk Hartog Island","0"
"AU","QLD","Carina","4152"
"AU","TAS","Cairns Bay","7109"
"AU","NSW","New Italy","2472"
"AU","VIC","Somerville","3912"
"AU","SA","Kenton Valley","5233"
"AU","SA","Trott Park","5158"
"AU","QLD","Kawana","4701"
"AU","NSW","Tantonan","2731"
"AU","WA","Bunbury","6230"
"AU","TAS","Jackeys Marsh","7304"
"AU","NSW","Birdwood","2446"
"AU","WA","Elgin","6237"
"AU","WA","Wandering","6308"
"AU","TAS","Gordon","7150"
"AU","QLD","Laidley","4341"
"AU","VIC","Gembrook","3783"
"AU","NSW","Sapphire","2660"
"AU","QLD","Booval","4304"
"AU","QLD","Deception Bay","4508"
"AU","WA","Yoongarillup","6280"
"AU","QLD","Kippa Ring","4021"
"AU","NSW","Ellenborough","2446"
"AU","WA","Chadwick","6450"
"AU","QLD","Blaxland","4405"
"AU","VIC","Boortkoi","3273"
"AU","TAS","Bronte Park","7140"
"AU","NSW","Allynbrook","2311"
"AU","SA","Whyalla Norrie North","5608"
"AU","VIC","Croydon North","3136"
"AU","VIC","Redesdale","3444"
"AU","VIC","Nypo","3424"
"AU","QLD","Peak Downs Mine","4744"
"AU","VIC","Derrinal","3551"
"AU","VIC","Massey","3482"
"AU","VIC","Kalkee","3401"
"AU","VIC","Bowenvale","3465"
"AU","NSW","Merewether Heights","2291"
"AU","VIC","Athlone","3818"
"AU","NSW","Lawrence","2460"
"AU","VIC","Ben Nevis","3377"
"AU","VIC","Tallageira","3319"
"AU","VIC","Yarrawalla","3575"
"AU","NSW","Running Stream","2850"
"AU","NSW","Coniston","2500"
"AU","VIC","Mulgrave East","3170"
"AU","SA","Christies Beach North","5165"
"AU","QLD","Middle Park","4074"
"AU","NSW","Warrell Creek","2447"
"AU","QLD","Runcorn","4113"
"AU","VIC","Dart Dart","3414"
"AU","SA","Morphettville","5043"
"AU","TAS","Osterley","7140"
"AU","VIC","Benalla West","3672"
"AU","QLD","Baroon Pocket","4552"
"AU","NSW","Copeland","2422"
"AU","NSW","Wellingrove","2370"
"AU","VIC","Drummartin","3570"
"AU","NSW","The Lagoon","2795"
"AU","WA","Hester","6255"
"AU","QLD","Witta","4552"
"AU","TAS","Youngtown","7249"
"AU","VIC","California Gully","3356"
"AU","NSW","Armidale West","2350"
"AU","VIC","Brunswick","3056"
"AU","WA","Truslove","6446"
"AU","TAS","Neika","7054"
"AU","VIC","Wangoom","3279"
"AU","VIC","Mount Rowan","3352"
"AU","QLD","Nikenbah","4655"
"AU","VIC","Sheoaks","3331"
"AU","TAS","Legerwood","7261"
"AU","NSW","Talmalmo","2640"
"AU","NSW","Tyagarah","2481"
"AU","NSW","Mount Rivers","2311"
"AU","SA","Arthurton","5572"
"AU","VIC","Bayindeen","3375"
"AU","QLD","Nobby","4360"
"AU","VIC","Bungador","3260"
"AU","QLD","Gladstone South","4680"
"AU","WA","Gidgegannup","6083"
"AU","VIC","Point Leo","3916"
"AU","SA","Kidman Park","5025"
"AU","TAS","Henrietta","7325"
"AU","WA","Broad Arrow","6431"
"AU","TAS","Queenstown South","7466"
"AU","NSW","Yellow Rock","2777"
"AU","ACT","Griffith","2603"
"AU","QLD","Chambers Flat","4133"
"AU","NSW","North Lismore","2480"
"AU","VIC","Rainbow","3424"
"AU","NSW","Putney","2112"
"AU","VIC","Barwo","3638"
"AU","QLD","Kerry","4285"
"AU","NSW","Nubingerie","2831"
"AU","NSW","Windellama","2580"
"AU","WA","Centennial Park","6330"
"AU","NSW","Cremorne","2090"
"AU","VIC","Woodhouse","3294"
"AU","VIC","Ascot","3364"
"AU","NSW","Limpinwood","2484"
"AU","NSW","Lucas Heights","2234"
"AU","VIC","Tallangatta East","3700"
"AU","NSW","Nubba","2587"
"AU","NSW","Sackville Reach","2756"
"AU","QLD","Jacobs Well","4208"
"AU","VIC","Upper Indigo","3688"
"AU","WA","Hamilton Hill","6163"
"AU","VIC","Miralie","3596"
"AU","NSW","Mount Panorama","2795"
"AU","VIC","Myers Flat","3556"
"AU","SA","Port Willunga","5173"
"AU","VIC","Yangery","3282"
"AU","SA","Golden Grove","5125"
"AU","QLD","Sylvia Vale","4355"
"AU","VIC","St Germains","3620"
"AU","VIC","Yeerip","3727"
"AU","SA","Lenswood","5240"
"AU","VIC","Surrey Hills South","3125"
"AU","VIC","Noorongong","3700"
"AU","NSW","Nobbys Creek","2484"
"AU","VIC","Arkona","3414"
"AU","TAS","Priory","7216"
"AU","NSW","Great Mackerel Beach","2108"
"AU","NT","Lake Evella","0"
"AU","VIC","Bena","3946"
"AU","NSW","Tomingley","2869"
"AU","NSW","Mount Fairy","2580"
"AU","VIC","Bushfield","3281"
"AU","NSW","Booyong","2480"
"AU","SA","Narridy","5523"
"AU","QLD","Burnside","4208"
"AU","WA","Belhus","6055"
"AU","VIC","Gillieston","3616"
"AU","QLD","Maroochy River","4561"
"AU","TAS","Ridgley","7321"
"AU","NSW","Cooks Gap","2850"
"AU","QLD","Bucasia","4750"
"AU","NSW","Wingen","2337"
"AU","VIC","Skipton","3361"
"AU","VIC","Mortlake","3272"
"AU","QLD","Buranda","4102"
"AU","NSW","Palmdale","2258"
"AU","VIC","Kunat","3585"
"AU","NSW","Picton","2571"
"AU","NSW","Mororo","2469"
"AU","VIC","Coonans Hill","3044"
"AU","VIC","Wurruk","3850"
"AU","WA","Whelarra","6532"
"AU","QLD","Elbow Valley","4370"
"AU","SA","Mingary","5440"
"AU","VIC","Everton","3678"
"AU","QLD","Dalveen","4374"
"AU","TAS","Catamaran","7109"
"AU","WA","Gnowellen","6328"
"AU","QLD","Caravonica","4878"
"AU","TAS","Pipers Brook","7254"
"AU","VIC","Altona North","3025"
"AU","VIC","Kotupna","3638"
"AU","VIC","Nowingi","3494"
"AU","NSW","Manilla","2346"
"AU","QLD","Highgate Hill","4101"
"AU","WA","Yakamia","6330"
"AU","QLD","Trebonne","4850"
"AU","NSW","Ocean Shores","2483"
"AU","QLD","Currigee","4216"
"AU","TAS","Mersey Lea","7305"
"AU","VIC","Dandenong East","3175"
"AU","VIC","Garibaldi","3352"
"AU","SA","Lyrup","5343"
"AU","NSW","Telegraph Point","2441"
"AU","VIC","Mirboo North","3871"
"AU","VIC","Yielima","3638"
"AU","WA","Youngs","6330"
"AU","VIC","Princetown","3269"
"AU","NSW","Tolland","2650"
"AU","VIC","Tyers Junction","3825"
"AU","NSW","Greystanes","2145"
"AU","NSW","Wardell","2477"
"AU","QLD","Towen Mountain","4560"
"AU","QLD","Lockyer","4344"
"AU","NSW","Bishops Bridge","2326"
"AU","NSW","Brocklehurst","2830"
"AU","WA","South Guildford","6055"
"AU","NSW","Womboota","2731"
"AU","SA","Black Springs","5413"
"AU","VIC","Heatherdale","3132"
"AU","NSW","Old Toongabbie","2146"
"AU","VIC","Officer","3809"
"AU","TAS","Erriba","7310"
"AU","VIC","Loddon Vale","3575"
"AU","NSW","Hazelgrove","2787"
"AU","QLD","Currimundi","4551"
"AU","NSW","Moore Park","2016"
"AU","WA","Eastbrook","6260"
"AU","VIC","Cherrilong","3874"
"AU","VIC","Trinita","3490"
"AU","NSW","Mayfield","2304"
"AU","NSW","Dangarfield","2336"
"AU","VIC","Tarranyurk","3422"
"AU","NSW","Upper Macdonald","2775"
"AU","WA","West End","6530"
"AU","SA","Hope Valley","5090"
"AU","VIC","Berriwillock","3531"
"AU","WA","Henley Brook","6055"
"AU","NSW","Old Bar","2430"
"AU","NSW","Old Bonalbo","2469"
"AU","NSW","McMahons Point","2060"
"AU","NSW","Euratha","2669"
"AU","VIC","Flora Hill","3550"
"AU","VIC","Ullswater","3318"
"AU","SA","Rosewater East","5013"
"AU","TAS","Port Huon","7116"
"AU","NSW","Charleyong","2622"
"AU","TAS","Baden","7120"
"AU","NSW","Reno","2722"
"AU","QLD","Gailes","4300"
"AU","QLD","Tennyson","4105"
"AU","SA","Salisbury Downs","5108"
"AU","WA","Postans","6167"
"AU","VIC","Ozenkadnook","3413"
"AU","WA","Redcliffe","6104"
"AU","VIC","Euroa","3666"
"AU","NSW","Blackville","2343"
"AU","NSW","Burringbar","2483"
"AU","VIC","Walpa","3875"
"AU","QLD","Kidston","4871"
"AU","WA","Lockridge","6054"
"AU","VIC","Dartmouth","3701"
"AU","VIC","Toolondo","3401"
